"Year","OSHPD ID","Facility Name","County Name","ER Service Level Desc","Type","Count"
2017,106301209,"HUNTINGTON BEACH HOSPITAL","ORANGE","BASIC","ED_Admit",3037
2017,106301209,"HUNTINGTON BEACH HOSPITAL","ORANGE","BASIC","ED_Visit",16092
2018,106301209,"HUNTINGTON BEACH HOSPITAL","ORANGE","BASIC","ED_Admit",3337
2018,106301209,"HUNTINGTON BEACH HOSPITAL","ORANGE","BASIC","ED_Visit",16361
2013,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Admit",3300
2013,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Visit",11808
2014,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Admit",3202
2014,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Visit",12774
2015,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Admit",3215
2015,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Visit",13701
2016,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Admit",2660
2016,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Visit",14030
2017,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Admit",2960
2017,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Visit",15677
2018,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Admit",2676
2018,106301234,"LA PALMA INTERCOMMUNITY HOSPITAL","ORANGE","BASIC","ED_Visit",15078
2013,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Admit",6209
2013,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Visit",24309
2014,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5783
2014,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Visit",26154
2015,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5873
2015,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Visit",26395
2016,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Admit",6356
2016,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Visit",25499
2017,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Admit",6759
2017,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Visit",27632
2018,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Admit",6994
2018,106301248,"LOS ALAMITOS MEDICAL CENTER","ORANGE","BASIC","ED_Visit",27553
2013,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",1867
2013,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",18941
2014,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",1857
2014,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",19207
2015,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",1565
2015,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",18845
2016,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",1822
2016,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",18301
2017,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",1899
2017,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",17890
2018,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",1777
2018,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",16443
2013,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",9715
2013,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",33131
2014,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",10379
2014,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",33604
2015,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",10532
2015,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",35837
2016,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",11230
2016,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",39768
2017,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",10892
2017,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",41187
2018,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",10253
2018,106301262,"MISSION HOSPITAL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",40510
2013,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Admit",10730
2013,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Visit",34405
2014,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Admit",9919
2014,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Visit",37433
2015,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Admit",11209
2015,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Visit",39507
2016,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Admit",12055
2016,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Visit",39347
2017,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Admit",13404
2017,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Visit",41004
2018,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Admit",12962
2018,106301279,"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER","ORANGE","COMPREHENSIVE","ED_Visit",36508
2013,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Admit",3456
2013,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Visit",22870
2014,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Admit",3682
2014,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Visit",22599
2015,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Admit",3545
2015,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Visit",24223
2016,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Admit",3400
2016,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Visit",24943
2017,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Admit",3857
2017,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Visit",24561
2018,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Admit",3505
2018,106301283,"GARDEN GROVE HOSPITAL AND MEDICAL CENTER","ORANGE","BASIC","ED_Visit",24375
2013,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Admit",2507
2013,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Visit",22607
2014,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Admit",2349
2014,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Visit",24883
2015,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Admit",2669
2015,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Visit",27570
2016,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Admit",2578
2016,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Visit",28435
2017,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Admit",2514
2017,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Visit",29446
2018,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Admit",2526
2018,106301297,"PLACENTIA LINDA HOSPITAL","ORANGE","BASIC","ED_Visit",28456
2013,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Admit",9574
2013,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Visit",38759
2014,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Admit",8902
2014,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Visit",40900
2015,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Admit",8823
2015,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Visit",41975
2016,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Admit",8211
2016,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Visit",35365
2017,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Admit",7744
2017,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Visit",31240
2018,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Admit",7427
2018,106301317,"MEMORIALCARE SADDLEBACK MEDICAL CENTER","ORANGE","BASIC","ED_Visit",30132
2013,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Admit",3213
2013,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Visit",9583
2014,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Admit",3241
2014,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Visit",10438
2015,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Admit",2919
2015,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Visit",11154
2016,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Admit",3149
2016,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Visit",13125
2017,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Admit",2958
2017,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Visit",14824
2018,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Admit",2738
2018,106301337,"MISSION HOSPITAL LAGUNA BEACH","ORANGE","BASIC","ED_Visit",13307
2013,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Admit",9824
2013,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Visit",67497
2014,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Admit",9696
2014,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Visit",68287
2015,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Admit",11177
2015,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Visit",64273
2016,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Admit",11784
2016,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Visit",64983
2017,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Admit",10469
2017,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Visit",65922
2018,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Admit",10690
2018,106301340,"ST. JOSEPH HOSPITAL - ORANGE","ORANGE","BASIC","ED_Visit",66622
2013,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Admit",8291
2013,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Visit",54805
2014,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Admit",7419
2014,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Visit",56467
2015,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Admit",8551
2015,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Visit",58232
2016,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Admit",9104
2016,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Visit",60329
2017,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Admit",9404
2017,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Visit",61677
2018,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Admit",9076
2018,106301342,"ST. JUDE MEDICAL CENTER","ORANGE","BASIC","ED_Visit",60770
2016,106301357,"FOOTHILL REGIONAL MEDICAL CENTER","ORANGE","NOT APPLICABLE","ED_Admit",5
2016,106301357,"FOOTHILL REGIONAL MEDICAL CENTER","ORANGE","NOT APPLICABLE","ED_Visit",0
2017,106301357,"FOOTHILL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",1264
2017,106301357,"FOOTHILL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",2468
2018,106301357,"FOOTHILL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",1358
2018,106301357,"FOOTHILL REGIONAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",3381
2013,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5068
2013,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Visit",23750
2014,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5677
2014,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Visit",24998
2015,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5486
2015,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Visit",23397
2016,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5256
2016,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Visit",25394
2017,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5698
2017,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Visit",25901
2018,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Admit",6343
2018,106301379,"WEST ANAHEIM MEDICAL CENTER","ORANGE","BASIC","ED_Visit",24231
2013,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",3817
2013,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",18354
2014,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",3879
2014,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",17145
2015,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",4663
2015,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",19788
2016,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5816
2016,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",21105
2017,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5731
2017,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",21461
2018,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Admit",5322
2018,106301566,"ORANGE COUNTY GLOBAL MEDICAL CENTER","ORANGE","BASIC","ED_Visit",21092
2013,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Admit",1024
2013,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Visit",13626
2014,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Admit",1182
2014,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Visit",12850
2015,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Admit",1130
2015,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Visit",12729
2016,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Admit",1032
2016,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Visit",12529
2017,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Admit",1071
2017,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Visit",12653
2018,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Admit",904
2018,106304113,"CHILDREN'S HOSPITAL AT MISSION","ORANGE","BASIC","ED_Visit",11883
2013,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Admit",11508
2013,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Visit",75138
2014,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Admit",12234
2014,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Visit",83286
2015,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Admit",13043
2015,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Visit",91426
2016,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Admit",11718
2016,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Visit",98603
2017,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Admit",11200
2017,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Visit",104502
2018,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Admit",10862
2018,106304409,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM","ORANGE","BASIC","ED_Visit",107026
2013,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Admit",1
2013,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Visit",0
2014,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Admit",13
2014,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Visit",0
2015,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Admit",15
2015,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Visit",0
2016,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Admit",20
2016,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Visit",0
2017,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Admit",12
2017,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Visit",0
2018,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Admit",9
2018,106304460,"HOAG ORTHOPEDIC INSTITUTE","ORANGE","NOT APPLICABLE","ED_Visit",0
2013,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Admit",200
2013,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Visit",3042
2014,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Admit",201
2014,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Visit",3498
2015,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Admit",134
2015,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Visit",3520
2016,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Admit",153
2016,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Visit",4008
2017,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Admit",112
2017,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Visit",3862
2018,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Admit",100
2018,106320859,"EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","PLUMAS","STANDBY","ED_Visit",3913
2013,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",263
2013,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",2990
2014,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",256
2014,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",3313
2015,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",392
2015,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",3810
2016,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",335
2016,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",4261
2017,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",311
2017,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",4121
2018,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",433
2018,106320986,"PLUMAS DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",4130
2013,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",165
2013,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",2787
2014,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",168
2014,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",2736
2015,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",146
2015,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",2926
2016,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",156
2016,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",3017
2017,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",134
2017,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",2990
2018,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Admit",132
2018,106321016,"SENECA DISTRICT HOSPITAL","PLUMAS","STANDBY","ED_Visit",3047
2013,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Admit",1470
2013,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Visit",14575
2014,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Admit",1415
2014,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Visit",15386
2015,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Admit",1303
2015,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Visit",17156
2016,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Admit",1386
2016,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Visit",18314
2017,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Admit",932
2017,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Visit",18873
2018,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Admit",1319
2018,106350784,"HAZEL HAWKINS MEMORIAL HOSPITAL","SAN BENITO","BASIC","ED_Visit",18590
2013,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",147
2013,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",8861
2014,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",172
2014,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Visit",9501
2015,106361110,"BEAR VALLEY COMMUNITY HOSPITAL","SAN BERNARDINO","STANDBY","ED_Admit",136
